"label","n","parent","id"
"Mexico",4,"total  -  Musical","total  -  Musical  -  Mexico"
"Mexico",51,"total  -  Mystery","total  -  Mystery  -  Mexico"
"Mexico",2,"total  -  Reality TV","total  -  Reality TV  -  Mexico"
"Mexico",112,"total  -  Romance","total  -  Romance  -  Mexico"
"Mexico",23,"total  -  Sci Fi","total  -  Sci Fi  -  Mexico"
"Mexico",9,"total  -  Sport","total  -  Sport  -  Mexico"
"Mexico",62,"total  -  Thriller","total  -  Thriller  -  Mexico"
"Mexico",2,"total  -  War","total  -  War  -  Mexico"
"Mexico",6,"total  -  Western","total  -  Western  -  Mexico"
"Morocco",270,"total  -  Action","total  -  Action  -  Morocco"
"Morocco",1,"total  -  Adult","total  -  Adult  -  Morocco"
"Morocco",100,"total  -  Adventure","total  -  Adventure  -  Morocco"
"Morocco",34,"total  -  Animation","total  -  Animation  -  Morocco"
"Morocco",4,"total  -  Biography","total  -  Biography  -  Morocco"
"Morocco",167,"total  -  Comedy","total  -  Comedy  -  Morocco"
"Morocco",201,"total  -  Crime","total  -  Crime  -  Morocco"
"Morocco",20,"total  -  Documentary","total  -  Documentary  -  Morocco"
"Morocco",373,"total  -  Drama","total  -  Drama  -  Morocco"
"Morocco",14,"total  -  Family","total  -  Family  -  Morocco"
"Morocco",31,"total  -  Fantasy","total  -  Fantasy  -  Morocco"
"Morocco",4,"total  -  Film Noir","total  -  Film Noir  -  Morocco"
"Morocco",7,"total  -  Game Show","total  -  Game Show  -  Morocco"
"Morocco",6,"total  -  History","total  -  History  -  Morocco"
"Morocco",20,"total  -  Horror","total  -  Horror  -  Morocco"
"Morocco",2,"total  -  Music","total  -  Music  -  Morocco"
"Morocco",1,"total  -  Musical","total  -  Musical  -  Morocco"
"Morocco",61,"total  -  Mystery","total  -  Mystery  -  Morocco"
"Morocco",11,"total  -  Reality TV","total  -  Reality TV  -  Morocco"
"Morocco",78,"total  -  Romance","total  -  Romance  -  Morocco"
"Morocco",25,"total  -  Sci Fi","total  -  Sci Fi  -  Morocco"
"Morocco",8,"total  -  Sport","total  -  Sport  -  Morocco"
"Morocco",85,"total  -  Thriller","total  -  Thriller  -  Morocco"
"Morocco",3,"total  -  War","total  -  War  -  Morocco"
"Morocco",4,"total  -  Western","total  -  Western  -  Morocco"
"Netherlands",177,"total  -  Action","total  -  Action  -  Netherlands"
"Netherlands",127,"total  -  Adventure","total  -  Adventure  -  Netherlands"
"Netherlands",51,"total  -  Animation","total  -  Animation  -  Netherlands"
"Netherlands",18,"total  -  Biography","total  -  Biography  -  Netherlands"
"Netherlands",160,"total  -  Comedy","total  -  Comedy  -  Netherlands"
"Netherlands",153,"total  -  Crime","total  -  Crime  -  Netherlands"
"Netherlands",27,"total  -  Documentary","total  -  Documentary  -  Netherlands"
"Netherlands",335,"total  -  Drama","total  -  Drama  -  Netherlands"
"Netherlands",25,"total  -  Family","total  -  Family  -  Netherlands"
"Netherlands",41,"total  -  Fantasy","total  -  Fantasy  -  Netherlands"
"Netherlands",4,"total  -  Film Noir","total  -  Film Noir  -  Netherlands"
"Netherlands",9,"total  -  Game Show","total  -  Game Show  -  Netherlands"
"Netherlands",3,"total  -  History","total  -  History  -  Netherlands"
"Netherlands",24,"total  -  Horror","total  -  Horror  -  Netherlands"
"Netherlands",4,"total  -  Musical","total  -  Musical  -  Netherlands"
"Netherlands",58,"total  -  Mystery","total  -  Mystery  -  Netherlands"
"Netherlands",18,"total  -  Reality TV","total  -  Reality TV  -  Netherlands"
"Netherlands",95,"total  -  Romance","total  -  Romance  -  Netherlands"
"Netherlands",30,"total  -  Sci Fi","total  -  Sci Fi  -  Netherlands"
"Netherlands",10,"total  -  Sport","total  -  Sport  -  Netherlands"
"Netherlands",60,"total  -  Thriller","total  -  Thriller  -  Netherlands"
"Netherlands",7,"total  -  War","total  -  War  -  Netherlands"
"Netherlands",6,"total  -  Western","total  -  Western  -  Netherlands"
"New Caledonia",274,"total  -  Action","total  -  Action  -  New Caledonia"
"New Caledonia",136,"total  -  Adventure","total  -  Adventure  -  New Caledonia"
"New Caledonia",64,"total  -  Animation","total  -  Animation  -  New Caledonia"
"New Caledonia",5,"total  -  Biography","total  -  Biography  -  New Caledonia"
"New Caledonia",139,"total  -  Comedy","total  -  Comedy  -  New Caledonia"
"New Caledonia",144,"total  -  Crime","total  -  Crime  -  New Caledonia"
"New Caledonia",19,"total  -  Documentary","total  -  Documentary  -  New Caledonia"
"New Caledonia",341,"total  -  Drama","total  -  Drama  -  New Caledonia"
"New Caledonia",18,"total  -  Family","total  -  Family  -  New Caledonia"
"New Caledonia",54,"total  -  Fantasy","total  -  Fantasy  -  New Caledonia"
"New Caledonia",2,"total  -  Film Noir","total  -  Film Noir  -  New Caledonia"
"New Caledonia",2,"total  -  Game Show","total  -  Game Show  -  New Caledonia"
"New Caledonia",2,"total  -  History","total  -  History  -  New Caledonia"
"New Caledonia",27,"total  -  Horror","total  -  Horror  -  New Caledonia"
"New Caledonia",14,"total  -  Music","total  -  Music  -  New Caledonia"
"New Caledonia",38,"total  -  Mystery","total  -  Mystery  -  New Caledonia"
"New Caledonia",6,"total  -  Reality TV","total  -  Reality TV  -  New Caledonia"
"New Caledonia",63,"total  -  Romance","total  -  Romance  -  New Caledonia"
"New Caledonia",29,"total  -  Sci Fi","total  -  Sci Fi  -  New Caledonia"
"New Caledonia",7,"total  -  Sport","total  -  Sport  -  New Caledonia"
"New Caledonia",68,"total  -  Thriller","total  -  Thriller  -  New Caledonia"
"New Caledonia",6,"total  -  War","total  -  War  -  New Caledonia"
"New Caledonia",3,"total  -  Western","total  -  Western  -  New Caledonia"
"New Zealand",201,"total  -  Action","total  -  Action  -  New Zealand"
"New Zealand",2,"total  -  Adult","total  -  Adult  -  New Zealand"
"New Zealand",120,"total  -  Adventure","total  -  Adventure  -  New Zealand"
"New Zealand",73,"total  -  Animation","total  -  Animation  -  New Zealand"
"New Zealand",23,"total  -  Biography","total  -  Biography  -  New Zealand"
"New Zealand",173,"total  -  Comedy","total  -  Comedy  -  New Zealand"
"New Zealand",140,"total  -  Crime","total  -  Crime  -  New Zealand"
"New Zealand",33,"total  -  Documentary","total  -  Documentary  -  New Zealand"
"New Zealand",294,"total  -  Drama","total  -  Drama  -  New Zealand"
"New Zealand",19,"total  -  Family","total  -  Family  -  New Zealand"
"New Zealand",31,"total  -  Fantasy","total  -  Fantasy  -  New Zealand"
"New Zealand",3,"total  -  Film Noir","total  -  Film Noir  -  New Zealand"
"New Zealand",10,"total  -  Game Show","total  -  Game Show  -  New Zealand"
"New Zealand",8,"total  -  History","total  -  History  -  New Zealand"
"New Zealand",27,"total  -  Horror","total  -  Horror  -  New Zealand"
"New Zealand",5,"total  -  Music","total  -  Music  -  New Zealand"
"New Zealand",58,"total  -  Mystery","total  -  Mystery  -  New Zealand"
"New Zealand",28,"total  -  Reality TV","total  -  Reality TV  -  New Zealand"
"New Zealand",70,"total  -  Romance","total  -  Romance  -  New Zealand"
"New Zealand",31,"total  -  Sci Fi","total  -  Sci Fi  -  New Zealand"
"New Zealand",10,"total  -  Sport","total  -  Sport  -  New Zealand"
"New Zealand",71,"total  -  Thriller","total  -  Thriller  -  New Zealand"
"New Zealand",8,"total  -  War","total  -  War  -  New Zealand"
"New Zealand",12,"total  -  Western","total  -  Western  -  New Zealand"
"Nicaragua",139,"total  -  Action","total  -  Action  -  Nicaragua"
"Nicaragua",80,"total  -  Adventure","total  -  Adventure  -  Nicaragua"
"Nicaragua",40,"total  -  Animation","total  -  Animation  -  Nicaragua"
"Nicaragua",2,"total  -  Biography","total  -  Biography  -  Nicaragua"
"Nicaragua",184,"total  -  Comedy","total  -  Comedy  -  Nicaragua"
"Nicaragua",102,"total  -  Crime","total  -  Crime  -  Nicaragua"
"Nicaragua",17,"total  -  Documentary","total  -  Documentary  -  Nicaragua"
"Nicaragua",314,"total  -  Drama","total  -  Drama  -  Nicaragua"
"Nicaragua",16,"total  -  Family","total  -  Family  -  Nicaragua"
"Nicaragua",28,"total  -  Fantasy","total  -  Fantasy  -  Nicaragua"
"Nicaragua",2,"total  -  Film Noir","total  -  Film Noir  -  Nicaragua"
"Nicaragua",28,"total  -  Horror","total  -  Horror  -  Nicaragua"
"Nicaragua",30,"total  -  Music","total  -  Music  -  Nicaragua"
"Nicaragua",48,"total  -  Mystery","total  -  Mystery  -  Nicaragua"
"Nicaragua",3,"total  -  Reality TV","total  -  Reality TV  -  Nicaragua"
"Nicaragua",124,"total  -  Romance","total  -  Romance  -  Nicaragua"
"Nicaragua",17,"total  -  Sci Fi","total  -  Sci Fi  -  Nicaragua"
"Nicaragua",8,"total  -  Sport","total  -  Sport  -  Nicaragua"
"Nicaragua",70,"total  -  Thriller","total  -  Thriller  -  Nicaragua"
"Nicaragua",2,"total  -  War","total  -  War  -  Nicaragua"
"Nicaragua",6,"total  -  Western","total  -  Western  -  Nicaragua"
"Nigeria",208,"total  -  Action","total  -  Action  -  Nigeria"
"Nigeria",1,"total  -  Adult","total  -  Adult  -  Nigeria"
"Nigeria",70,"total  -  Adventure","total  -  Adventure  -  Nigeria"
"Nigeria",11,"total  -  Animation","total  -  Animation  -  Nigeria"
"Nigeria",9,"total  -  Biography","total  -  Biography  -  Nigeria"
"Nigeria",135,"total  -  Comedy","total  -  Comedy  -  Nigeria"
"Nigeria",158,"total  -  Crime","total  -  Crime  -  Nigeria"
"Nigeria",17,"total  -  Documentary","total  -  Documentary  -  Nigeria"
"Nigeria",348,"total  -  Drama","total  -  Drama  -  Nigeria"
"Nigeria",11,"total  -  Family","total  -  Family  -  Nigeria"
"Nigeria",33,"total  -  Fantasy","total  -  Fantasy  -  Nigeria"
"Nigeria",3,"total  -  Film Noir","total  -  Film Noir  -  Nigeria"
"Nigeria",10,"total  -  Game Show","total  -  Game Show  -  Nigeria"
"Nigeria",8,"total  -  History","total  -  History  -  Nigeria"
"Nigeria",17,"total  -  Horror","total  -  Horror  -  Nigeria"
"Nigeria",1,"total  -  Music","total  -  Music  -  Nigeria"
"Nigeria",71,"total  -  Mystery","total  -  Mystery  -  Nigeria"
"Nigeria",10,"total  -  Reality TV","total  -  Reality TV  -  Nigeria"
"Nigeria",120,"total  -  Romance","total  -  Romance  -  Nigeria"
"Nigeria",43,"total  -  Sci Fi","total  -  Sci Fi  -  Nigeria"
"Nigeria",5,"total  -  Sport","total  -  Sport  -  Nigeria"
"Nigeria",63,"total  -  Thriller","total  -  Thriller  -  Nigeria"
"Nigeria",2,"total  -  War","total  -  War  -  Nigeria"
"Nigeria",4,"total  -  Western","total  -  Western  -  Nigeria"
"Norway",191,"total  -  Action","total  -  Action  -  Norway"
"Norway",120,"total  -  Adventure","total  -  Adventure  -  Norway"
"Norway",50,"total  -  Animation","total  -  Animation  -  Norway"
"Norway",17,"total  -  Biography","total  -  Biography  -  Norway"
"Norway",175,"total  -  Comedy","total  -  Comedy  -  Norway"
"Norway",154,"total  -  Crime","total  -  Crime  -  Norway"
"Norway",29,"total  -  Documentary","total  -  Documentary  -  Norway"
"Norway",347,"total  -  Drama","total  -  Drama  -  Norway"
"Norway",24,"total  -  Family","total  -  Family  -  Norway"
"Norway",40,"total  -  Fantasy","total  -  Fantasy  -  Norway"
"Norway",3,"total  -  Film Noir","total  -  Film Noir  -  Norway"
"Norway",12,"total  -  Game Show","total  -  Game Show  -  Norway"
"Norway",9,"total  -  History","total  -  History  -  Norway"
"Norway",26,"total  -  Horror","total  -  Horror  -  Norway"
"Norway",4,"total  -  Music","total  -  Music  -  Norway"
"Norway",1,"total  -  Musical","total  -  Musical  -  Norway"
"Norway",51,"total  -  Mystery","total  -  Mystery  -  Norway"
"Norway",25,"total  -  Reality TV","total  -  Reality TV  -  Norway"
"Norway",97,"total  -  Romance","total  -  Romance  -  Norway"
"Norway",27,"total  -  Sci Fi","total  -  Sci Fi  -  Norway"
"Norway",10,"total  -  Sport","total  -  Sport  -  Norway"
"Norway",61,"total  -  Thriller","total  -  Thriller  -  Norway"
"Norway",10,"total  -  War","total  -  War  -  Norway"
"Norway",10,"total  -  Western","total  -  Western  -  Norway"
"Oman",208,"total  -  Action","total  -  Action  -  Oman"
"Oman",104,"total  -  Adventure","total  -  Adventure  -  Oman"
"Oman",24,"total  -  Animation","total  -  Animation  -  Oman"
"Oman",7,"total  -  Biography","total  -  Biography  -  Oman"
"Oman",118,"total  -  Comedy","total  -  Comedy  -  Oman"
"Oman",131,"total  -  Crime","total  -  Crime  -  Oman"
"Oman",11,"total  -  Documentary","total  -  Documentary  -  Oman"
"Oman",299,"total  -  Drama","total  -  Drama  -  Oman"
"Oman",17,"total  -  Family","total  -  Family  -  Oman"
"Oman",36,"total  -  Fantasy","total  -  Fantasy  -  Oman"
"Oman",3,"total  -  Film Noir","total  -  Film Noir  -  Oman"
"Oman",2,"total  -  Game Show","total  -  Game Show  -  Oman"
"Oman",32,"total  -  Horror","total  -  Horror  -  Oman"
"Oman",1,"total  -  Musical","total  -  Musical  -  Oman"
"Oman",52,"total  -  Mystery","total  -  Mystery  -  Oman"
"Oman",4,"total  -  Reality TV","total  -  Reality TV  -  Oman"
"Oman",58,"total  -  Romance","total  -  Romance  -  Oman"
"Oman",23,"total  -  Sci Fi","total  -  Sci Fi  -  Oman"
"Oman",4,"total  -  Sport","total  -  Sport  -  Oman"
"Oman",79,"total  -  Thriller","total  -  Thriller  -  Oman"
"Oman",3,"total  -  War","total  -  War  -  Oman"
"Oman",4,"total  -  Western","total  -  Western  -  Oman"
"Pakistan",308,"total  -  Action","total  -  Action  -  Pakistan"
"Pakistan",100,"total  -  Adventure","total  -  Adventure  -  Pakistan"
"Pakistan",25,"total  -  Animation","total  -  Animation  -  Pakistan"
"Pakistan",146,"total  -  Comedy","total  -  Comedy  -  Pakistan"
"Pakistan",242,"total  -  Crime","total  -  Crime  -  Pakistan"
"Pakistan",10,"total  -  Documentary","total  -  Documentary  -  Pakistan"
"Pakistan",393,"total  -  Drama","total  -  Drama  -  Pakistan"
"Pakistan",17,"total  -  Family","total  -  Family  -  Pakistan"
"Pakistan",34,"total  -  Fantasy","total  -  Fantasy  -  Pakistan"
"Pakistan",3,"total  -  Film Noir","total  -  Film Noir  -  Pakistan"
"Pakistan",2,"total  -  Game Show","total  -  Game Show  -  Pakistan"
"Pakistan",35,"total  -  Horror","total  -  Horror  -  Pakistan"
"Pakistan",2,"total  -  Music","total  -  Music  -  Pakistan"
"Pakistan",2,"total  -  Musical","total  -  Musical  -  Pakistan"
"Pakistan",97,"total  -  Mystery","total  -  Mystery  -  Pakistan"
"Pakistan",2,"total  -  Reality TV","total  -  Reality TV  -  Pakistan"
"Pakistan",63,"total  -  Romance","total  -  Romance  -  Pakistan"
"Pakistan",45,"total  -  Sci Fi","total  -  Sci Fi  -  Pakistan"
"Pakistan",3,"total  -  Sport","total  -  Sport  -  Pakistan"
"Pakistan",97,"total  -  Thriller","total  -  Thriller  -  Pakistan"
"Pakistan",2,"total  -  War","total  -  War  -  Pakistan"
"Pakistan",2,"total  -  Western","total  -  Western  -  Pakistan"
"Panama",152,"total  -  Action","total  -  Action  -  Panama"
"Panama",105,"total  -  Adventure","total  -  Adventure  -  Panama"
"Panama",58,"total  -  Animation","total  -  Animation  -  Panama"
"Panama",5,"total  -  Biography","total  -  Biography  -  Panama"
"Panama",184,"total  -  Comedy","total  -  Comedy  -  Panama"
"Panama",122,"total  -  Crime","total  -  Crime  -  Panama"
"Panama",19,"total  -  Documentary","total  -  Documentary  -  Panama"
"Panama",323,"total  -  Drama","total  -  Drama  -  Panama"
"Panama",18,"total  -  Family","total  -  Family  -  Panama"
"Panama",29,"total  -  Fantasy","total  -  Fantasy  -  Panama"
"Panama",2,"total  -  Film Noir","total  -  Film Noir  -  Panama"
"Panama",3,"total  -  Game Show","total  -  Game Show  -  Panama"
"Panama",1,"total  -  History","total  -  History  -  Panama"
"Panama",30,"total  -  Horror","total  -  Horror  -  Panama"
"Panama",21,"total  -  Music","total  -  Music  -  Panama"
"Panama",2,"total  -  Musical","total  -  Musical  -  Panama"
"Panama",45,"total  -  Mystery","total  -  Mystery  -  Panama"
"Panama",5,"total  -  Reality TV","total  -  Reality TV  -  Panama"
"Panama",125,"total  -  Romance","total  -  Romance  -  Panama"
"Panama",17,"total  -  Sci Fi","total  -  Sci Fi  -  Panama"
"Panama",7,"total  -  Sport","total  -  Sport  -  Panama"
"Panama",73,"total  -  Thriller","total  -  Thriller  -  Panama"
"Panama",2,"total  -  War","total  -  War  -  Panama"
"Panama",6,"total  -  Western","total  -  Western  -  Panama"
"Paraguay",146,"total  -  Action","total  -  Action  -  Paraguay"
"Paraguay",100,"total  -  Adventure","total  -  Adventure  -  Paraguay"
"Paraguay",51,"total  -  Animation","total  -  Animation  -  Paraguay"
"Paraguay",5,"total  -  Biography","total  -  Biography  -  Paraguay"
"Paraguay",191,"total  -  Comedy","total  -  Comedy  -  Paraguay"
"Paraguay",114,"total  -  Crime","total  -  Crime  -  Paraguay"
"Paraguay",18,"total  -  Documentary","total  -  Documentary  -  Paraguay"
"Paraguay",333,"total  -  Drama","total  -  Drama  -  Paraguay"
"Paraguay",13,"total  -  Family","total  -  Family  -  Paraguay"
"Paraguay",22,"total  -  Fantasy","total  -  Fantasy  -  Paraguay"
"Paraguay",2,"total  -  Film Noir","total  -  Film Noir  -  Paraguay"
"Paraguay",1,"total  -  Game Show","total  -  Game Show  -  Paraguay"
"Paraguay",1,"total  -  History","total  -  History  -  Paraguay"
"Paraguay",28,"total  -  Horror","total  -  Horror  -  Paraguay"
"Paraguay",31,"total  -  Music","total  -  Music  -  Paraguay"
"Paraguay",54,"total  -  Mystery","total  -  Mystery  -  Paraguay"
"Paraguay",4,"total  -  Reality TV","total  -  Reality TV  -  Paraguay"
"Paraguay",126,"total  -  Romance","total  -  Romance  -  Paraguay"
"Paraguay",16,"total  -  Sci Fi","total  -  Sci Fi  -  Paraguay"
"Paraguay",10,"total  -  Sport","total  -  Sport  -  Paraguay"
"Paraguay",74,"total  -  Thriller","total  -  Thriller  -  Paraguay"
"Paraguay",2,"total  -  War","total  -  War  -  Paraguay"
"Paraguay",7,"total  -  Western","total  -  Western  -  Paraguay"
"Peru",163,"total  -  Action","total  -  Action  -  Peru"
"Peru",115,"total  -  Adventure","total  -  Adventure  -  Peru"
"Peru",61,"total  -  Animation","total  -  Animation  -  Peru"
"Peru",2,"total  -  Biography","total  -  Biography  -  Peru"
"Peru",179,"total  -  Comedy","total  -  Comedy  -  Peru"
"Peru",107,"total  -  Crime","total  -  Crime  -  Peru"
"Peru",19,"total  -  Documentary","total  -  Documentary  -  Peru"
"Peru",301,"total  -  Drama","total  -  Drama  -  Peru"
"Peru",15,"total  -  Family","total  -  Family  -  Peru"
"Peru",31,"total  -  Fantasy","total  -  Fantasy  -  Peru"
"Peru",2,"total  -  Film Noir","total  -  Film Noir  -  Peru"
"Peru",2,"total  -  History","total  -  History  -  Peru"
"Peru",29,"total  -  Horror","total  -  Horror  -  Peru"
"Peru",19,"total  -  Music","total  -  Music  -  Peru"
"Peru",46,"total  -  Mystery","total  -  Mystery  -  Peru"
"Peru",3,"total  -  Reality TV","total  -  Reality TV  -  Peru"
"Peru",113,"total  -  Romance","total  -  Romance  -  Peru"
"Peru",28,"total  -  Sci Fi","total  -  Sci Fi  -  Peru"
"Peru",6,"total  -  Sport","total  -  Sport  -  Peru"
"Peru",65,"total  -  Thriller","total  -  Thriller  -  Peru"
"Peru",2,"total  -  War","total  -  War  -  Peru"
"Peru",6,"total  -  Western","total  -  Western  -  Peru"
"Philippines",219,"total  -  Action","total  -  Action  -  Philippines"
"Philippines",99,"total  -  Adventure","total  -  Adventure  -  Philippines"
"Philippines",34,"total  -  Animation","total  -  Animation  -  Philippines"
"Philippines",9,"total  -  Biography","total  -  Biography  -  Philippines"
"Philippines",144,"total  -  Comedy","total  -  Comedy  -  Philippines"
"Philippines",118,"total  -  Crime","total  -  Crime  -  Philippines"
"Philippines",23,"total  -  Documentary","total  -  Documentary  -  Philippines"
"Philippines",337,"total  -  Drama","total  -  Drama  -  Philippines"
"Philippines",33,"total  -  Family","total  -  Family  -  Philippines"
"Philippines",37,"total  -  Fantasy","total  -  Fantasy  -  Philippines"
"Philippines",2,"total  -  Film Noir","total  -  Film Noir  -  Philippines"
"Philippines",6,"total  -  History","total  -  History  -  Philippines"
"Philippines",39,"total  -  Horror","total  -  Horror  -  Philippines"
"Philippines",20,"total  -  Music","total  -  Music  -  Philippines"
"Philippines",66,"total  -  Mystery","total  -  Mystery  -  Philippines"
"Philippines",4,"total  -  Reality TV","total  -  Reality TV  -  Philippines"
"Philippines",103,"total  -  Romance","total  -  Romance  -  Philippines"
"Philippines",49,"total  -  Sci Fi","total  -  Sci Fi  -  Philippines"
"Philippines",3,"total  -  Sport","total  -  Sport  -  Philippines"
"Philippines",87,"total  -  Thriller","total  -  Thriller  -  Philippines"
"Philippines",4,"total  -  War","total  -  War  -  Philippines"
"Philippines",2,"total  -  Western","total  -  Western  -  Philippines"
"Poland",159,"total  -  Action","total  -  Action  -  Poland"
"Poland",168,"total  -  Adventure","total  -  Adventure  -  Poland"
"Poland",103,"total  -  Animation","total  -  Animation  -  Poland"
"Poland",6,"total  -  Biography","total  -  Biography  -  Poland"
"Poland",209,"total  -  Comedy","total  -  Comedy  -  Poland"
"Poland",146,"total  -  Crime","total  -  Crime  -  Poland"
"Poland",16,"total  -  Documentary","total  -  Documentary  -  Poland"
"Poland",309,"total  -  Drama","total  -  Drama  -  Poland"
"Poland",19,"total  -  Family","total  -  Family  -  Poland"
"Poland",40,"total  -  Fantasy","total  -  Fantasy  -  Poland"
"Poland",3,"total  -  Film Noir","total  -  Film Noir  -  Poland"
"Poland",6,"total  -  Game Show","total  -  Game Show  -  Poland"
"Poland",3,"total  -  History","total  -  History  -  Poland"
"Poland",37,"total  -  Horror","total  -  Horror  -  Poland"
"Poland",7,"total  -  Music","total  -  Music  -  Poland"
"Poland",1,"total  -  Musical","total  -  Musical  -  Poland"
"Poland",55,"total  -  Mystery","total  -  Mystery  -  Poland"
"Poland",8,"total  -  Reality TV","total  -  Reality TV  -  Poland"
"Poland",81,"total  -  Romance","total  -  Romance  -  Poland"
"Poland",29,"total  -  Sci Fi","total  -  Sci Fi  -  Poland"
"Poland",13,"total  -  Sport","total  -  Sport  -  Poland"
"Poland",77,"total  -  Thriller","total  -  Thriller  -  Poland"
"Poland",4,"total  -  War","total  -  War  -  Poland"
"Poland",4,"total  -  Western","total  -  Western  -  Poland"
"Portugal",176,"total  -  Action","total  -  Action  -  Portugal"
"Portugal",126,"total  -  Adventure","total  -  Adventure  -  Portugal"
"Portugal",36,"total  -  Animation","total  -  Animation  -  Portugal"
"Portugal",5,"total  -  Biography","total  -  Biography  -  Portugal"
"Portugal",180,"total  -  Comedy","total  -  Comedy  -  Portugal"
"Portugal",121,"total  -  Crime","total  -  Crime  -  Portugal"
"Portugal",21,"total  -  Documentary","total  -  Documentary  -  Portugal"
"Portugal",340,"total  -  Drama","total  -  Drama  -  Portugal"
"Portugal",43,"total  -  Family","total  -  Family  -  Portugal"
"Portugal",28,"total  -  Fantasy","total  -  Fantasy  -  Portugal"
"Portugal",5,"total  -  Film Noir","total  -  Film Noir  -  Portugal"
"Portugal",12,"total  -  Game Show","total  -  Game Show  -  Portugal"
"Portugal",6,"total  -  History","total  -  History  -  Portugal"
"Portugal",21,"total  -  Horror","total  -  Horror  -  Portugal"
"Portugal",37,"total  -  Music","total  -  Music  -  Portugal"
"Portugal",21,"total  -  Musical","total  -  Musical  -  Portugal"
"Portugal",41,"total  -  Mystery","total  -  Mystery  -  Portugal"
"Portugal",17,"total  -  Reality TV","total  -  Reality TV  -  Portugal"
"Portugal",102,"total  -  Romance","total  -  Romance  -  Portugal"
"Portugal",20,"total  -  Sci Fi","total  -  Sci Fi  -  Portugal"
"Portugal",12,"total  -  Sport","total  -  Sport  -  Portugal"
"Portugal",63,"total  -  Thriller","total  -  Thriller  -  Portugal"
"Portugal",4,"total  -  War","total  -  War  -  Portugal"
"Portugal",6,"total  -  Western","total  -  Western  -  Portugal"
"Qatar",225,"total  -  Action","total  -  Action  -  Qatar"
"Qatar",123,"total  -  Adventure","total  -  Adventure  -  Qatar"
"Qatar",31,"total  -  Animation","total  -  Animation  -  Qatar"
"Qatar",14,"total  -  Biography","total  -  Biography  -  Qatar"
"Qatar",149,"total  -  Comedy","total  -  Comedy  -  Qatar"
"Qatar",144,"total  -  Crime","total  -  Crime  -  Qatar"
"Qatar",20,"total  -  Documentary","total  -  Documentary  -  Qatar"
"Qatar",347,"total  -  Drama","total  -  Drama  -  Qatar"
"Qatar",18,"total  -  Family","total  -  Family  -  Qatar"
"Qatar",42,"total  -  Fantasy","total  -  Fantasy  -  Qatar"
"Qatar",3,"total  -  Film Noir","total  -  Film Noir  -  Qatar"
"Qatar",13,"total  -  Game Show","total  -  Game Show  -  Qatar"
"Qatar",6,"total  -  History","total  -  History  -  Qatar"
"Qatar",30,"total  -  Horror","total  -  Horror  -  Qatar"
"Qatar",1,"total  -  Music","total  -  Music  -  Qatar"
"Qatar",57,"total  -  Mystery","total  -  Mystery  -  Qatar"
"Qatar",18,"total  -  Reality TV","total  -  Reality TV  -  Qatar"
"Qatar",106,"total  -  Romance","total  -  Romance  -  Qatar"
"Qatar",26,"total  -  Sci Fi","total  -  Sci Fi  -  Qatar"
"Qatar",8,"total  -  Sport","total  -  Sport  -  Qatar"
"Qatar",78,"total  -  Thriller","total  -  Thriller  -  Qatar"
"Qatar",3,"total  -  War","total  -  War  -  Qatar"
"Qatar",2,"total  -  Western","total  -  Western  -  Qatar"
"Romania",193,"total  -  Action","total  -  Action  -  Romania"
"Romania",104,"total  -  Adventure","total  -  Adventure  -  Romania"
"Romania",26,"total  -  Animation","total  -  Animation  -  Romania"
"Romania",9,"total  -  Biography","total  -  Biography  -  Romania"
"Romania",144,"total  -  Comedy","total  -  Comedy  -  Romania"
"Romania",158,"total  -  Crime","total  -  Crime  -  Romania"
"Romania",20,"total  -  Documentary","total  -  Documentary  -  Romania"
"Romania",354,"total  -  Drama","total  -  Drama  -  Romania"
"Romania",23,"total  -  Family","total  -  Family  -  Romania"
"Romania",42,"total  -  Fantasy","total  -  Fantasy  -  Romania"
"Romania",3,"total  -  Film Noir","total  -  Film Noir  -  Romania"
"Romania",11,"total  -  Game Show","total  -  Game Show  -  Romania"
"Romania",4,"total  -  History","total  -  History  -  Romania"
"Romania",23,"total  -  Horror","total  -  Horror  -  Romania"
"Romania",4,"total  -  Music","total  -  Music  -  Romania"
"Romania",74,"total  -  Mystery","total  -  Mystery  -  Romania"
"Romania",16,"total  -  Reality TV","total  -  Reality TV  -  Romania"
"Romania",113,"total  -  Romance","total  -  Romance  -  Romania"
"Romania",22,"total  -  Sci Fi","total  -  Sci Fi  -  Romania"
"Romania",12,"total  -  Sport","total  -  Sport  -  Romania"
"Romania",87,"total  -  Thriller","total  -  Thriller  -  Romania"
"Romania",4,"total  -  War","total  -  War  -  Romania"
"Romania",5,"total  -  Western","total  -  Western  -  Romania"
"Russia",274,"total  -  Action","total  -  Action  -  Russia"
"Russia",131,"total  -  Adventure","total  -  Adventure  -  Russia"
"Russia",56,"total  -  Animation","total  -  Animation  -  Russia"
"Russia",7,"total  -  Biography","total  -  Biography  -  Russia"
"Russia",166,"total  -  Comedy","total  -  Comedy  -  Russia"
"Russia",225,"total  -  Crime","total  -  Crime  -  Russia"
"Russia",27,"total  -  Documentary","total  -  Documentary  -  Russia"
"Russia",349,"total  -  Drama","total  -  Drama  -  Russia"
"Russia",31,"total  -  Family","total  -  Family  -  Russia"
"Russia",39,"total  -  Fantasy","total  -  Fantasy  -  Russia"
